hue2,hue3,hue4,memory_hue,response_bias,response_error,response_hue,set_size
254,152,31,341,1.117647058823536,1.117647058823536,342.11764705882354,1
313,336,204,282,-6.941176470588232,6.941176470588232,288.94117647058823,4
118,77,355,312,9.176470588235247,9.176470588235247,321.17647058823525,1
247,187,39,247,13.823529411764696,-13.823529411764696,233.1764705882353,2
17,351,26,148,-8.941176470588232,8.941176470588232,156.94117647058823,2
238,179,96,315,-21.11764705882348,-21.11764705882348,293.8823529411765,2
10,251,7,180,-3.058823529411768,-3.058823529411768,176.94117647058823,2
260,356,120,148,-10.823529411764696,10.823529411764696,158.8235294117647,4
251,89,181,307,-7,-7,300,4
309,279,16,61,1.1176470588235219,1.1176470588235219,62.11764705882352,2
20,332,357,61,3.117647058823522,-3.117647058823522,57.88235294117648,1
162,346,70,99,27.82352941176471,27.82352941176471,126.82352941176471,2
228,358,9,17,1.8235294117647065,1.8235294117647065,18.823529411764707,2
224,59,313,17,11.941176470588239,11.941176470588239,28.94117647058824,3
280,314,147,43,11,-11,32,3
117,275,111,306,-13.999999999999943,-13.999999999999943,292.00000000000006,2
242,7,54,301,-8.058823529411711,-8.058823529411711,292.9411764705883,3
247,202,240,282,-6,6,288,3
290,332,258,99,17.235294117647072,17.235294117647072,116.23529411764707,4
145,48,334,307,-16.176470588235304,-16.176470588235304,290.8235294117647,4
37,120,39,99,21,21,120,4
82,152,124,301,-13,-13,288,4
130,73,177,307,-8.176470588235304,-8.176470588235304,298.8235294117647,1
282,10,221,148,-10.823529411764696,10.823529411764696,158.8235294117647,4
87,311,282,282,-4.823529411764696,4.823529411764696,286.8235294117647,2
152,12,16,43,-10.882352941176471,10.882352941176471,53.88235294117647,1
289,91,104,113,6.058823529411768,6.058823529411768,119.05882352941177,2
30,326,342,113,59.94117647058823,59.94117647058823,172.94117647058823,3
144,230,28,150,-4.823529411764724,4.823529411764724,154.82352941176472,4
61,210,126,29,-1,-1,28,1
91,47,288,301,6.058823529411768,6.058823529411768,307.05882352941177,2
234,126,238,247,4.176470588235304,-4.176470588235304,242.8235294117647,2
268,264,255,103,41,41,144,4
54,255,72,315,-21.11764705882348,-21.11764705882348,293.8823529411765,1
187,203,131,282,-22.235294117647072,22.235294117647072,304.2352941176471,3
69,146,186,17,-37.94117647058823,-37.94117647058823,339.05882352941177,4
349,261,286,341,4.176470588235304,4.176470588235304,345.1764705882353,3
113,82,247,273,3.941176470588232,3.941176470588232,276.94117647058823,4
242,154,141,43,13.117647058823529,-13.117647058823529,29.88235294117647,3
74,18,255,180,-3.058823529411768,-3.058823529411768,176.94117647058823,2
342,168,156,43,8.17647058823529,-8.17647058823529,34.82352941176471,2
17,213,27,150,-6.941176470588232,6.941176470588232,156.94117647058823,1
129,102,32,6,0.11764705882353077,-0.11764705882353077,5.882352941176469,1
222,261,322,328,15.764705882352928,-15.764705882352928,312.2352941176471,4
63,282,134,247,-2.8823529411764923,2.8823529411764923,249.8823529411765,1
189,295,92,247,8.882352941176464,-8.882352941176464,238.11764705882354,1
44,175,56,113,31,31,144,2
108,2,53,306,-1.7647058823529278,-1.7647058823529278,304.2352941176471,1
15,91,251,61,2.17647058823529,-2.17647058823529,58.82352941176471,3
224,87,125,61,3.117647058823522,-3.117647058823522,57.88235294117648,1
285,185,5,282,-7.882352941176464,7.882352941176464,289.88235294117646,1
196,80,341,99,11.117647058823536,11.117647058823536,110.11764705882354,1
53,153,333,151,-1,1,152,3
288,318,278,247,16.882352941176492,-16.882352941176492,230.1176470588235,2
80,84,161,150,5.05882352941174,-5.05882352941174,144.94117647058826,4
14,88,36,148,-11.764705882352928,11.764705882352928,159.76470588235293,3
236,321,327,60,-5.176470588235297,-5.176470588235297,54.8235294117647,1
211,235,134,17,-1.2352941176470615,-1.2352941176470615,15.764705882352938,1
22,238,33,29,-5,-5,24,2
130,357,254,247,12.882352941176464,-12.882352941176464,234.11764705882354,2
58,243,126,150,-2.941176470588232,2.941176470588232,152.94117647058823,3
304,330,221,328,-2.117647058823536,2.117647058823536,330.11764705882354,3
102,288,161,282,121.05882352941177,-121.05882352941177,160.94117647058823,2
98,137,3,54,6,6,60,4
215,216,223,148,3.0588235294117396,-3.0588235294117396,144.94117647058826,1
27,358,52,247,19,-19,228,4
281,290,180,54,-2.235294117647051,-2.235294117647051,51.76470588235295,1
99,263,160,328,12.941176470588232,-12.941176470588232,315.05882352941177,1
274,14,304,29,-1,-1,28,4
271,117,227,60,0,0,60,4
173,119,89,6,-0.8235294117647083,0.8235294117647083,6.823529411764708,1
264,257,64,43,8.17647058823529,-8.17647058823529,34.82352941176471,3
53,2,179,307,-13.11764705882348,-13.11764705882348,293.8823529411765,4
96,92,231,151,-3.8235294117647243,3.8235294117647243,154.82352941176472,4
129,5,310,180,-6.117647058823536,-6.117647058823536,173.88235294117646,3
157,35,166,341,-1,-1,340,2
252,132,35,29,23.94117647058824,23.94117647058824,52.94117647058824,4
336,233,169,315,11.117647058823536,11.117647058823536,326.11764705882354,4
19,185,86,307,3.117647058823536,3.117647058823536,310.11764705882354,3
358,220,250,150,-14.941176470588232,14.941176470588232,164.94117647058823,1
345,8,2,312,0.2352941176470722,0.2352941176470722,312.2352941176471,1
215,82,219,151,-14.882352941176464,14.882352941176464,165.88235294117646,2
69,191,241,103,19.823529411764696,19.823529411764696,122.8235294117647,3
165,315,162,60,7.058823529411768,7.058823529411768,67.05882352941177,3
128,350,172,247,0.17647058823533257,-0.17647058823533257,246.82352941176467,1
77,33,281,341,-1.941176470588232,-1.941176470588232,339.05882352941177,4
87,105,147,247,7,-7,240,3
351,165,188,301,-125.23529411764704,-125.23529411764704,175.76470588235296,4
207,210,260,273,-4.058823529411768,-4.058823529411768,268.94117647058823,2
218,313,15,113,32.88235294117649,32.88235294117649,145.8823529411765,3
79,201,243,103,28.764705882352956,28.764705882352956,131.76470588235296,2
27,164,58,312,-16,-16,296,3
358,179,276,312,-1.882352941176464,-1.882352941176464,310.11764705882354,1
159,298,299,61,0.17647058823528994,0.17647058823528994,61.17647058823529,1
323,247,241,103,33.94117647058823,33.94117647058823,136.94117647058823,3
310,231,230,60,2.117647058823522,2.117647058823522,62.11764705882352,2
291,202,235,43,0.17647058823528994,-0.17647058823528994,42.82352941176471,2
182,298,348,247,19.941176470588232,-19.941176470588232,227.05882352941177,3
44,100,282,312,-19.05882352941171,-19.05882352941171,292.9411764705883,4
240,275,202,341,-1,-1,340,4
317,228,340,247,22.764705882352928,-22.764705882352928,224.23529411764707,4
215,254,149,312,-4.941176470588232,-4.941176470588232,307.05882352941177,2
198,87,339,328,6.823529411764753,-6.823529411764753,321.17647058823525,3
47,223,221,6,15.882352941176464,-15.882352941176464,350.11764705882354,3
23,257,28,247,21.823529411764696,-21.823529411764696,225.1764705882353,3
183,221,86,180,11.058823529411768,11.058823529411768,191.05882352941177,3
208,214,119,341,-5.941176470588232,-5.941176470588232,335.05882352941177,2
16,160,222,180,2.117647058823536,2.117647058823536,182.11764705882354,2
166,281,73,29,-2.1764705882352935,-2.1764705882352935,26.823529411764707,2
287,184,33,306,1.058823529411768,1.058823529411768,307.05882352941177,1
44,90,77,282,-8.823529411764696,8.823529411764696,290.8235294117647,2
213,134,230,247,19,-19,228,1
172,89,204,328,8,-8,320,2
101,97,147,29,-10.176470588235293,-10.176470588235293,18.823529411764707,3
171,223,112,282,-10.941176470588289,10.941176470588289,292.9411764705883,3
156,183,42,17,3.941176470588232,3.941176470588232,20.941176470588232,3
229,349,211,341,2.058823529411768,2.058823529411768,343.05882352941177,4
17,333,216,43,10.058823529411761,-10.058823529411761,32.94117647058824,1
119,276,97,54,-14,-14,40,4
155,295,216,273,-103.11764705882351,-103.11764705882351,169.8823529411765,3
301,135,255,306,-20.117647058823536,-20.117647058823536,285.88235294117646,4
232,132,158,328,9.882352941176464,-9.882352941176464,318.11764705882354,1
204,241,294,282,-14.941176470588232,14.941176470588232,296.94117647058823,1
286,150,190,312,-5.882352941176464,-5.882352941176464,306.11764705882354,4
120,14,209,247,12.882352941176464,-12.882352941176464,234.11764705882354,3
238,23,109,60,-6.117647058823529,-6.117647058823529,53.88235294117647,3
188,16,123,54,-0.117647058823529,-0.117647058823529,53.88235294117647,2
4,359,256,150,-14,14,164,4
7,67,162,151,-9.941176470588232,9.941176470588232,160.94117647058823,4
93,178,171,6,-4.8235294117647065,4.8235294117647065,10.823529411764707,1
238,29,308,247,11,-11,236,1
60,88,100,328,8,-8,320,1
332,215,163,180,2.117647058823536,2.117647058823536,182.11764705882354,1
69,205,198,306,-0.8235294117646959,-0.8235294117646959,305.1764705882353,1
279,269,83,6,22.941176470588232,-22.941176470588232,343.05882352941177,4
182,155,320,150,-12.823529411764696,12.823529411764696,162.8235294117647,3
138,349,232,6,-0.8235294117647083,0.8235294117647083,6.823529411764708,1
262,157,327,54,-8.117647058823536,-8.117647058823536,45.882352941176464,1
110,104,253,341,2.058823529411768,2.058823529411768,343.05882352941177,2
295,269,341,103,0.05882352941178226,0.05882352941178226,103.05882352941178,1
324,345,35,54,2.941176470588232,2.941176470588232,56.94117647058823,2
306,97,127,328,6.823529411764753,-6.823529411764753,321.17647058823525,4
194,38,40,247,1.1176470588235645,-1.1176470588235645,245.88235294117644,3
215,236,323,148,-4.941176470588232,4.941176470588232,152.94117647058823,2
46,196,330,151,1.117647058823536,-1.117647058823536,149.88235294117646,2
106,123,232,341,-1.941176470588232,-1.941176470588232,339.05882352941177,3
327,278,330,341,-1.941176470588232,-1.941176470588232,339.05882352941177,1
72,62,214,273,7,7,280,1
277,21,47,151,-3.8235294117647243,3.8235294117647243,154.82352941176472,2
47,251,61,99,28.764705882352942,28.764705882352942,127.76470588235294,1
47,265,21,312,1.1764705882353041,1.1764705882353041,313.1764705882353,2
166,202,129,29,3,3,32,4
242,327,160,306,-1.7647058823529278,-1.7647058823529278,304.2352941176471,2
255,344,151,306,-10,-10,296,4
54,284,76,301,7,7,308,1
258,43,222,43,9.117647058823529,-9.117647058823529,33.88235294117647,4
51,143,243,273,3,3,276,2
358,284,231,150,-14,14,164,2
101,110,301,54,2.941176470588232,2.941176470588232,56.94117647058823,2
298,2,236,99,58.882352941176464,58.882352941176464,157.88235294117646,2
173,46,251,61,10.176470588235297,-10.176470588235297,50.8235294117647,2
209,52,320,150,-9.764705882352928,9.764705882352928,159.76470588235293,1
168,255,311,247,19,-19,228,2
137,165,76,99,53,53,152,4
51,36,205,247,14.764705882352928,-14.764705882352928,232.23529411764707,4
329,218,148,341,-10.882352941176464,-10.882352941176464,330.11764705882354,4
192,108,314,6,-2.9411764705882373,2.9411764705882373,8.941176470588237,2
274,165,158,301,-2.176470588235304,-2.176470588235304,298.8235294117647,3
299,198,351,103,-5.82352941176471,-5.82352941176471,97.17647058823529,1
137,132,300,17,5.823529411764703,5.823529411764703,22.823529411764703,1
312,254,351,180,1.1764705882353041,1.1764705882353041,181.1764705882353,1
319,4,175,180,-3.058823529411768,-3.058823529411768,176.94117647058823,1
325,283,359,282,-0.8235294117646959,0.8235294117646959,282.8235294117647,1
6,202,11,247,20.882352941176464,-20.882352941176464,226.11764705882354,1
2,156,278,61,5,-5,56,2
39,20,17,17,7,7,24,3
196,98,202,60,-4,-4,56,4
309,336,244,103,-12.882352941176464,-12.882352941176464,90.11764705882354,1
117,329,256,103,-23,-23,80,2
123,337,288,315,0.05882352941176805,0.05882352941176805,315.05882352941177,1
54,272,83,151,-10.882352941176464,10.882352941176464,161.88235294117646,1
29,274,192,315,8.058823529411768,8.058823529411768,323.05882352941177,2
200,358,194,99,33.94117647058823,33.94117647058823,132.94117647058823,1
315,1,203,180,0,0,180,4
75,323,307,61,1,-1,60,2
256,239,196,315,-16.176470588235304,-16.176470588235304,298.8235294117647,4
101,183,347,306,-12.11764705882348,-12.11764705882348,293.8823529411765,3
2,350,100,151,-9.941176470588232,9.941176470588232,160.94117647058823,1
11,160,279,328,5.882352941176464,-5.882352941176464,322.11764705882354,2
338,74,293,60,3.999999999999986,3.999999999999986,63.999999999999986,4
166,102,143,99,32.764705882352956,32.764705882352956,131.76470588235296,2
147,351,233,151,-6.882352941176464,6.882352941176464,157.88235294117646,3
335,296,326,273,4.882352941176464,4.882352941176464,277.88235294117646,1
286,328,11,341,-9.941176470588232,-9.941176470588232,331.05882352941177,1
29,155,227,6,-3.8823529411764692,3.8823529411764692,9.88235294117647,2
251,108,205,301,15,15,316,4
339,89,272,247,5.117647058823536,-5.117647058823536,241.88235294117646,4
340,205,357,312,-8.941176470588232,-8.941176470588232,303.05882352941177,4
260,78,210,307,21.235294117647072,21.235294117647072,328.2352941176471,3
79,260,94,29,-6.176470588235297,-6.176470588235297,22.823529411764703,1
301,47,169,315,1,1,316,3
168,84,53,312,-1.882352941176464,-1.882352941176464,310.11764705882354,3
315,331,219,301,-8.058823529411711,-8.058823529411711,292.9411764705883,2
288,149,126,301,-6.176470588235247,-6.176470588235247,294.82352941176475,1
75,121,126,113,22.764705882352928,22.764705882352928,135.76470588235293,1
358,220,55,307,0.05882352941176805,0.05882352941176805,307.05882352941177,2
103,344,116,61,6.176470588235297,-6.176470588235297,54.8235294117647,4
145,211,172,315,-1.8235294117646959,-1.8235294117646959,313.1764705882353,1
20,143,278,29,-1,-1,28,4
52,35,220,113,3.235294117647072,3.235294117647072,116.23529411764707,4
294,210,306,301,7,7,308,1
165,94,341,113,24.882352941176464,24.882352941176464,137.88235294117646,1
211,272,10,17,7.941176470588243,7.941176470588243,24.941176470588243,4
84,21,52,54,-1.058823529411761,-1.058823529411761,52.94117647058824,1
126,47,274,315,4.058823529411768,4.058823529411768,319.05882352941177,1
60,310,293,312,-4,-4,308,1
68,71,272,306,-0.8235294117646959,-0.8235294117646959,305.1764705882353,4
219,330,313,273,8.882352941176464,8.882352941176464,281.88235294117646,1
146,104,76,60,-9.176470588235297,-9.176470588235297,50.8235294117647,1
305,81,1,61,4.058823529411768,-4.058823529411768,56.94117647058823,3
154,43,117,273,7.941176470588232,7.941176470588232,280.94117647058823,4
2,316,316,282,-2.941176470588232,2.941176470588232,284.94117647058823,2
339,84,91,151,-15.823529411764696,15.823529411764696,166.8235294117647,1
224,320,1,61,2.17647058823529,-2.17647058823529,58.82352941176471,3
5,53,176,148,-6.823529411764724,6.823529411764724,154.82352941176472,1
135,176,61,61,2.17647058823529,-2.17647058823529,58.82352941176471,4
262,248,277,60,-2.117647058823522,-2.117647058823522,57.88235294117648,4
331,29,154,43,-15.82352941176471,15.82352941176471,58.82352941176471,4
228,244,240,282,-6,6,288,4
172,175,249,61,2.17647058823529,-2.17647058823529,58.82352941176471,4
47,314,347,247,29.823529411764724,-29.823529411764724,217.17647058823528,4
127,324,189,6,14.941176470588232,-14.941176470588232,351.05882352941177,3
202,205,297,17,7,7,24,2
249,98,305,99,-4.882352941176492,-4.882352941176492,94.11764705882351,3
234,180,201,341,-5,-5,336,3
100,236,302,43,9.117647058823529,-9.117647058823529,33.88235294117647,2
39,187,170,99,83.11764705882354,83.11764705882354,182.11764705882354,4
98,56,241,60,3.999999999999986,3.999999999999986,63.999999999999986,2
85,180,6,273,7,7,280,3
297,157,29,312,-25.176470588235304,-25.176470588235304,286.8235294117647,3
271,288,135,273,4.882352941176464,4.882352941176464,277.88235294117646,1
37,145,300,341,0.17647058823530415,0.17647058823530415,341.1764705882353,2
349,116,191,43,-5.941176470588232,5.941176470588232,48.94117647058823,2
55,128,174,247,27.941176470588204,-27.941176470588204,219.0588235294118,1
146,64,166,17,-39.823529411764696,-39.823529411764696,337.1764705882353,2
231,157,244,247,11,-11,236,2
49,323,163,180,7.05882352941174,7.05882352941174,187.05882352941174,4
209,189,111,148,-4.941176470588232,4.941176470588232,152.94117647058823,4
45,353,183,99,31.823529411764724,31.823529411764724,130.82352941176472,1
114,39,272,273,11.941176470588232,11.941176470588232,284.94117647058823,3
340,327,273,180,-7.058823529411768,-7.058823529411768,172.94117647058823,4
13,166,223,247,19.941176470588232,-19.941176470588232,227.05882352941177,4
254,181,95,273,7,7,280,4
181,219,54,113,19.941176470588232,19.941176470588232,132.94117647058823,1
194,239,345,60,-5.176470588235297,-5.176470588235297,54.8235294117647,3
52,290,15,307,-14.999999999999943,-14.999999999999943,292.00000000000006,1
126,342,95,151,7,-7,144,2
166,333,127,60,1.17647058823529,1.17647058823529,61.17647058823529,1
56,301,47,315,4.058823529411768,4.058823529411768,319.05882352941177,4
205,112,136,151,-6.882352941176464,6.882352941176464,157.88235294117646,3
267,170,230,301,-5,-5,296,2
163,82,348,301,3.235294117647072,3.235294117647072,304.2352941176471,2
275,17,249,282,-6.941176470588232,6.941176470588232,288.94117647058823,4
171,216,258,315,-5.823529411764696,-5.823529411764696,309.1764705882353,3
53,93,289,43,-1.941176470588232,1.941176470588232,44.94117647058823,1
160,102,8,328,1.882352941176464,-1.882352941176464,326.11764705882354,1
137,227,65,150,-8.823529411764696,8.823529411764696,158.8235294117647,3
127,295,302,43,14.058823529411761,-14.058823529411761,28.94117647058824,4
299,123,162,151,-5.941176470588232,5.941176470588232,156.94117647058823,1
288,82,356,54,4.82352941176471,4.82352941176471,58.82352941176471,3
221,162,226,307,102.88235294117646,102.88235294117646,49.88235294117647,2
52,330,6,29,8.882352941176471,8.882352941176471,37.88235294117647,3
58,113,148,103,-1.8235294117646816,-1.8235294117646816,101.17647058823532,2
126,31,113,282,5.058823529411768,-5.058823529411768,276.94117647058823,3
278,159,43,315,4.058823529411768,4.058823529411768,319.05882352941177,2
155,321,289,113,-135.8235294117647,-135.8235294117647,337.1764705882353,4
111,106,53,307,10.176470588235304,10.176470588235304,317.1764705882353,3
239,187,348,150,-3.882352941176464,3.882352941176464,153.88235294117646,2
173,77,149,43,9.117647058823529,-9.117647058823529,33.88235294117647,3
156,303,220,17,7,7,24,4
240,11,173,247,25.823529411764696,-25.823529411764696,221.1764705882353,3
45,87,193,148,120,-120,28,3
236,115,301,103,-2.7647058823529136,-2.7647058823529136,100.23529411764709,4
347,325,226,306,12.117647058823536,12.117647058823536,318.11764705882354,3
38,255,52,17,-21.941176470588232,-21.941176470588232,355.05882352941177,1
18,139,220,247,7.941176470588232,-7.941176470588232,239.05882352941177,2
152,308,210,180,-4.235294117647044,-4.235294117647044,175.76470588235296,4
145,308,66,307,2.176470588235304,2.176470588235304,309.1764705882353,3
330,224,238,113,18.764705882352956,18.764705882352956,131.76470588235296,1
167,359,238,306,-2.941176470588232,-2.941176470588232,303.05882352941177,2
111,169,250,113,21.823529411764696,21.823529411764696,134.8235294117647,4
14,182,42,151,-25.941176470588232,25.941176470588232,176.94117647058823,3
253,212,326,29,1.823529411764703,1.823529411764703,30.823529411764703,3
248,126,114,307,-14.999999999999943,-14.999999999999943,292.00000000000006,2
26,236,149,315,-18.058823529411768,-18.058823529411768,296.94117647058823,3
267,2,272,103,45.94117647058823,45.94117647058823,148.94117647058823,4
278,23,339,54,6,6,60,3
2,136,356,301,-13,-13,288,4
280,16,332,315,-12.882352941176464,-12.882352941176464,302.11764705882354,2
228,216,34,29,-7.117647058823529,-7.117647058823529,21.88235294117647,1
129,300,315,328,6.823529411764753,-6.823529411764753,321.17647058823525,2
29,324,122,148,-9.882352941176464,9.882352941176464,157.88235294117646,4
1,323,275,273,8.882352941176464,8.882352941176464,281.88235294117646,2
250,61,184,113,10.764705882352928,10.764705882352928,123.76470588235293,3
31,348,25,150,-8.823529411764696,8.823529411764696,158.8235294117647,2
40,278,47,60,-1.17647058823529,-1.17647058823529,58.82352941176471,1
2,277,230,99,-39,-39,60,3
119,121,324,328,4.941176470588232,-4.941176470588232,323.05882352941177,4
309,171,286,6,21.764705882352928,-21.764705882352928,344.2352941176471,3
134,351,45,148,-11.764705882352928,11.764705882352928,159.76470588235293,1
86,25,146,29,-9.235294117647062,-9.235294117647062,19.76470588235294,2
91,335,299,312,-7.764705882352928,-7.764705882352928,304.2352941176471,2
265,201,8,54,3.882352941176478,3.882352941176478,57.88235294117648,3
97,84,6,17,1.8235294117647065,1.8235294117647065,18.823529411764707,2
15,161,103,247,9.823529411764696,-9.823529411764696,237.1764705882353,4
89,123,186,103,45,45,148,2
293,308,314,150,-2,2,152,2
173,16,142,282,-2,2,284,4
100,40,248,29,121.8235294117647,121.8235294117647,150.8235294117647,2
67,358,252,103,53.94117647058823,53.94117647058823,156.94117647058823,3
197,145,129,148,-19.764705882352928,19.764705882352928,167.76470588235293,3
298,201,257,99,42.882352941176464,42.882352941176464,141.88235294117646,3
127,346,41,312,-1.882352941176464,-1.882352941176464,310.11764705882354,3
155,270,203,307,7.117647058823536,7.117647058823536,314.11764705882354,1
38,217,58,306,-12.11764705882348,-12.11764705882348,293.8823529411765,4
183,293,86,247,7.941176470588232,-7.941176470588232,239.05882352941177,3
47,298,253,150,-24.823529411764696,24.823529411764696,174.8235294117647,4
97,288,159,307,-1.8235294117646959,-1.8235294117646959,305.1764705882353,4
280,300,341,306,2,2,308,3
312,11,241,306,7.176470588235304,7.176470588235304,313.1764705882353,3
343,103,6,54,0.823529411764703,0.823529411764703,54.8235294117647,4
180,114,235,60,2.117647058823522,2.117647058823522,62.11764705882352,2
